,gene,importance
5612,Herc3,0.0005091094684981615
4800,Ftl1,0.0005090480604356104
3306,Ddx39,0.0005090160492830661
3377,Dgcr8,0.0005090003136929766
2016,Ccdc91,0.0005089296894832693
5428,Gtf3a,0.0005088731852656264
3375,Dgcr2,0.0005088410683433151
3308,Ddx3x,0.0005087551794183447
2837,Cox6a1,0.0005085591909842096
1302,B4galnt1,0.0005084893784938513
1548,Bola2,0.0005083419798395033
4074,Epn2,0.0005080581409034669
3879,Eif1b,0.0005079589659412957
1558,Bphl,0.0005078145782978663
2672,Cnot6,0.0005076657669675713
4214,Ext2,0.0005075261892063814
4521,Fbxo31,0.0005075179283294251
4468,Fastkd5,0.0005074588634297102
4835,Fyn,0.0005072498503855864
2057,Ccng2,0.0005071045955487396
4547,Fbxw8,0.0005070734361382277
2051,Ccnd3,0.000506815561615495
3957,Elof1,0.000506804876689586
2860,Cpeb4,0.000506791214415119
5421,Gtf2h2,0.000506762501466733
494,Agbl3,0.0005067363254569851
4920,Galt,0.0005066544094316113
1062,Asah1,0.0005066430458981186
2775,Commd4,0.0005065497368789873
2997,Cspp1,0.000506504076983496
5523,Hars2,0.0005064958899814499
1564,Bpnt1,0.0005061690211066052
3355,Denr,0.0005060876762706895
1251,Atxn1l,0.0005059232995538383
3970,Emc1,0.0005058625913306168
1504,Bivm,0.0005056788059447229
2360,Cetn3,0.0005056702045943703
2499,Chtf8,0.0005055989529133276
4324,Fam174a,0.0005055769892123921
1518,Blzf1,0.0005055481960852418
3278,Ddhd1,0.000505544035143389
3031,Ctnna1,0.0005055057877202203
1923,Ccdc130,0.0005053251389450168
1248,Atrx,0.0005049209294198387
5015,Gfod2,0.0005047366120420973
1686,Caap1,0.0005046714777490436
3773,Ech1,0.000504576800182523
443,Adnp,0.0005043293453511629
1304,B4galnt4,0.0005043198790370858
3010,Cstf3,0.0005043146889063227
3423,Dhx9,0.0005042773902312745
1023,Armcx5,0.0005039480105807578
1215,Atp6v0b,0.0005036427839489909
430,Adgrl1,0.000503529058036254
2361,Cetn4,0.0005033510631036109
1081,Ascc2,0.0005032200784666817
2465,Chrac1,0.0005029075856268054
2716,Cog3,0.0005027910882595878
303,Acsl3,0.000502560040388558
3118,Cyfip2,0.0005025577761787449
2359,Cetn2,0.0005023458153616766
3862,Ehbp1,0.0005022341040319208
1318,BC003331,0.0005021083371923122
2008,Ccdc86,0.0005020260610168238
1019,Armcx1,0.0005019058251175326
1991,Ccdc66,0.0005017037386912454
1198,Atp5f1,0.0005015856640650826
246,Acadm,0.0005014557108437717
203,Abhd13,0.0005014474809912934
4378,Fam222b,0.0005011652657563225
5401,Gsto1,0.0005011051493049323
2549,Clcn6,0.0005010444043994705
291,Acp1,0.0005010394813848541
4323,Fam173b,0.000500835941920066
4652,Fkbp2,0.0005008317151664616
3351,Dennd5a,0.0005007483347576737
553,Ak6,0.0005007230653048297
349,Adam15,0.0005000416525896521
1151,Atg7,0.0004999844342842931
792,Anxa7,0.000499892894881955
5002,Gemin2,0.0004998526028571532
3546,Dnajc19,0.0004995944426504983
266,Acer3,0.0004995470107151134
3919,Eif4g1,0.0004994286802197917
2882,Cpsf4,0.0004991907329188598
4536,Fbxo6,0.0004989630016883826
1249,Atxn1,0.0004988416709317753
3106,Cyb5d2,0.0004985869304641342
4686,Fmn2,0.0004984972434102393
5383,Gskip,0.000498337316620158
1043,Arrb2,0.000498315246588809
2345,Cep89,0.0004982102779064336
2830,Cox18,0.0004980567865764614
3581,Dnpep,0.0004979640291663531
740,Ankrd34a,0.0004979150108636533
5080,Glb1,0.000497722419745498
614,Aldoa,0.0004977186974928263
3424,Diablo,0.0004977150954816927
2774,Commd3,0.0004976069594024829
3097,Cxxc1,0.0004974123628549857
3755,E4f1,0.0004973864532076185
2338,Cep70,0.0004971425275932615
1228,Atp6v1g2,0.0004969910969614185
3738,Dynlt3,0.0004968813018043374
1980,Ccdc50,0.0004967367117217998
3045,Ctsa,0.0004967199423856046
722,Ankrd10,0.0004964849438475495
3547,Dnajc2,0.0004964141344548855
1152,Atg9a,0.0004962837164137308
3534,Dnajb6,0.0004961360736480499
748,Ankrd42,0.000495988225646092
4207,Exosc4,0.0004957944752099025
4284,Fam131a,0.0004957784360628626
884,Aqr,0.0004956548198473767
4341,Fam193b,0.0004956074424826503
3705,Dusp22,0.0004955027145962614
3231,Dcaf4,0.0004953890825121752
2771,Commd1,0.0004949529338915419
4431,Fam8a1,0.0004949392110035031
4433,Fam92a,0.000494904601550878
2337,Cep68,0.0004946796874370513
612,Aldh7a1,0.0004945551889322791
5447,Gucd1,0.0004945187503358415
2437,Chid1,0.0004943119099927913
5550,Hcfc1r1,0.000494300235503824
3748,Dzip3,0.0004942580439372932
3560,Dnajc9,0.0004941079366492069
1378,Banf1,0.0004936375343302726
5125,Gna13,0.0004936275790852585
2316,Cep120,0.0004935362799611959
2081,Ccser2,0.0004934454321755564
2138,Cd81,0.0004934179150089164
955,Arhgef12,0.0004933057444504155
4239,Fabp3,0.0004933016671695566
636,Alkbh3,0.0004931974173723709
1256,Atxn7l1,0.0004930470440657991
3037,Ctnnbl1,0.0004930221013373307
108,AK157302,0.0004929624316735628
624,Alg14,0.000492747635249046
4319,Fam171a2,0.0004927310074901335
2934,Crkl,0.0004926327176522844
4788,Fscn1,0.0004924356976785951
5167,Golga1,0.0004923730192160102
4430,Fam89b,0.0004923054257957417
3348,Dennd4a,0.0004920412715453817
2105,Cd276,0.0004920238914676349
1611,Btbd10,0.0004918684872616047
721,Ankra2,0.0004918582486997464
1423,Bccip,0.000491623361892856
522,Ahctf1,0.0004916170762202636
3917,Eif4ebp2,0.0004914704651708844
258,Acbd5,0.0004913311259642872
533,Ahsa2,0.0004913194337537963
3625,Dpm3,0.000491317382046349
915,Arhgap12,0.0004912382281432364
3592,Dock3,0.0004911155317507991
2180,Cdc73,0.0004909700497136061
3723,Dym,0.0004909033373011731
3296,Ddx19a,0.0004908617222983798
4644,Fiz1,0.0004907785101589792
5565,Hdac2,0.000490680556765671
1520,Bmi1,0.000490506114801012
3649,Drap1,0.0004904984299648224
3019,Ctdsp2,0.000490298922990213
177,Abcb8,0.0004902897138604457
3193,Dand5,0.0004902311390972287
4950,Gatc,0.0004901464213340025
4460,Farsa,0.0004898352903093897
514,Agps,0.0004897081811899926
2423,Chd6,0.0004895773208485098
747,Ankrd40,0.0004895323807773868
3637,Dpy19l4,0.0004895017200128184
1396,Bbip1,0.0004893283872393367
5170,Golga4,0.0004891543262587367
4548,Fbxw9,0.0004890902838720599
3233,Dcaf6,0.0004890045565972168
4523,Fbxo33,0.0004889533089458362
1429,Bcl10,0.0004886750199078742
570,Akap8l,0.0004885008929460147
727,Ankrd13c,0.0004884719835723172
1143,Atg2b,0.0004883670849163324
3630,Dpp7,0.0004883175149732579
3409,Dhx29,0.000488278328876099
200,Abhd11,0.0004881432167247571
3219,Dbr1,0.0004881154778895374
638,Alkbh5,0.0004880785754311937
2708,Coa6,0.0004879725638596669
5233,Gpr108,0.00048776415886819666
162,Abca3,0.0004874917290819935
5155,Gnl2,0.0004874766381377996
1542,Bnip3l,0.00048744499560349485
1412,Bcap31,0.0004874437113585382
3540,Dnajc13,0.00048741657395200567
1912,Ccdc117,0.0004873847245903688
2149,Cdc123,0.0004873410169408932
2893,Cr1l,0.0004872466438478198
132,AW209491,0.0004871298527430484
4321,Fam172a,0.00048702496584858987
4436,Fam96b,0.00048696424120433927
3646,Dr1,0.0004868807208261058
5110,Glrx3,0.000486845740223782
3039,Ctnnd2,0.00048677101225006554
465,Adsl,0.00048666983047306034
4073,Epn1,0.000486554949905531
4384,Fam229b,0.0004864686905721436
2348,Cept1,0.00048607489120813135
4354,Fam208a,0.00048595296448676064
3752,E2f4,0.00048584838404176084
481,Afg1l,0.00048554940691479396
4209,Exosc7,0.0004854751542190755
2904,Crbn,0.00048526775400715223
4252,Fahd2a,0.0004848425512612739
4053,Epg5,0.0004848108288273206
4491,Fbxl14,0.00048480492575561814
1225,Atp6v1e1,0.00048479462528851685
4269,Fam117b,0.0004847881059891195
4418,Fam76a,0.00048478189083812006
1018,Armc9,0.0004845864094383873
4987,Gdap1l1,0.0004844760792108163
3838,Efna3,0.00048444414417499746
5575,Hddc3,0.00048436637624448713
3720,Dvl3,0.000484292134446019
4248,Faf1,0.00048405850214285127
1194,Atp5b,0.0004840019632229217
813,Ap2m1,0.00048365960696037817
5504,Habp4,0.00048348111698058897
2600,Cln8,0.0004833103101545522
1127,Atf2,0.00048308748382708787
1511,Bloc1s2,0.00048297240360414
1963,Ccdc22,0.0004829154938588925
5013,Gfm2,0.0004825018939571188
2833,Cox4i1,0.00048242012165664364
3101,Cyb561d1,0.0004824131786369056
4082,Eps15l1,0.0004821903877954918
4096,Erc1,0.00048199242996989003
5034,Ggt7,0.00048197544077170466
4889,Gadd45gip1,0.0004819392757575434
1641,C1galt1c1,0.0004818090911575157
537,Aifm1,0.0004816933838208046
5576,Hdgf,0.00048168909136536676
2722,Coil,0.0004813846788926627
1163,Atox1,0.00048126335185361396
5423,Gtf2h4,0.00048125819799931684
4432,Fam91a1,0.00048114235558324264
204,Abhd14a,0.0004811114856509256
4105,Ercc8,0.00048106787446989944
1134,Atf7ip,0.00048104623820551017
2452,Chmp5,0.00048088394211696456
4874,Gabrb3,0.0004808077326685132
4132,Erp29,0.000480579187889325
4757,Fra10ac1,0.00048054178098632197
2599,Cln6,0.00048016119159094233
5437,Gtpbp2,0.000480031797546059
3525,Dnajb1,0.000479913749664374
3338,Degs1,0.0004798887353451424
2278,Cebpzos,0.00047988412603953756
2537,Clasp1,0.00047985165796958913
5178,Golph3l,0.00047951615499529425
259,Acbd6,0.00047942591572491914
143,Aak1,0.0004792796080592954
1749,Calr,0.0004792170854213038
4951,Gatd1,0.00047920514345030504
2627,Cmc2,0.0004791766150099964
3812,Eef2,0.0004791189396121529
2999,Csrnp2,0.00047899588645092093
1426,Bckdha,0.0004788910978620517
4650,Fkbp1a,0.00047881404336286016
959,Arhgef18,0.00047880557635572634
629,Alg8,0.00047874832660374197
4072,Epm2aip1,0.00047856301416948773
1244,Atraid,0.0004784125353002203
466,Adss,0.0004783407225400619
1209,Atp6ap1,0.0004782488673579103
1205,Atp5k,0.00047808782584229595
3729,Dync2h1,0.0004778581264794946
1965,Ccdc25,0.0004777542875211194
3381,Dgke,0.00047767528128258045
3733,Dynlrb1,0.0004776442842371023
3632,Dpp9,0.0004775503394743011
802,Ap1b1,0.00047718793183381704
767,Ankzf1,0.00047718451864410777
3354,Dennd6b,0.0004771113618728648
322,Actn4,0.00047690825040279356
4453,Far1,0.0004768507778124196
5398,Gstm5,0.0004767554278356419
5171,Golga5,0.00047669277377632223
5416,Gtf2e1,0.0004766839880042575
3622,Dph7,0.00047661816884127776
2389,Cfl1,0.00047661262188793943
2328,Cep250,0.00047655072070939354
102,AI837181,0.0004765471595985097
3777,Echs1,0.00047646881997314187
2063,Ccnl1,0.0004761321653092229
506,Ago2,0.0004760844705421592
1270,Avl9,0.0004757209232995704
2062,Ccnk,0.00047561248853262834
1393,Baz2a,0.00047560845300400305
4897,Gale,0.00047558401970627863
5227,Gpn2,0.00047531349418735954
3623,Dpm1,0.00047509492243091465
871,App,0.00047500310737244795
5350,Grina,0.0004747951190150794
3163,D10Wsu102e,0.0004746844211650102
825,Ap4s1,0.0004745137339541378
1204,Atp5j2,0.0004744555321270764
1028,Arnt2,0.00047437705450713427
2333,Cep44,0.0004742707212621189
698,Anapc7,0.0004741875181149337
1502,Birc6,0.00047418313369086793
3790,Edc4,0.00047415500128452465
2646,Cndp2,0.00047403742893548843
4955,Gba,0.0004740166103977364
1609,Btaf1,0.0004740126576586472
444,Adnp2,0.0004739906241757463
4359,Fam210a,0.0004738207319772129
1533,Bmpr2,0.00047368002498115807
4049,Epc1,0.00047363482587767366
2647,Cnep1r1,0.0004735285403806463
4103,Ercc6,0.00047326652718556307
3417,Dhx38,0.000473213549660456
2591,Clk1,0.00047319052265462424
2988,Csnk1e,0.00047306508245524646
1004,Arl6ip4,0.00047304276173534967
2776,Commd5,0.00047292969833223804
2800,Cops9,0.0004729267421315342
937,Arhgap35,0.00047291653815786537
4210,Exosc8,0.00047290659425459994
5038,Ghitm,0.000472221627203757
3527,Dnajb12,0.0004721749489106361
3331,Dedd2,0.00047169713770811415
1135,Atg10,0.00047158210331272476
852,Apmap,0.0004713900133869516
870,Apopt1,0.0004712884705016145
627,Alg5,0.00047116269668930804
1197,Atp5e,0.0004710336264000258
3545,Dnajc18,0.00047102033149214417
965,Arhgef3,0.00047099394677416325
5300,Gpt2,0.00047097135776876734
1776,Cant1,0.0004708752048884297
1566,Braf,0.00047063212497871956
2425,Chd8,0.00047039003985708844
1541,Bnip3,0.0004703562782098321
5330,Gria2,0.00047033783338307667
4180,Evi5l,0.00047015865910102125
3677,Dtna,0.00046994480062885935
544,Aip,0.00046985832364314194
3292,Ddx10,0.0004698154904264815
1311,B4galt7,0.000469799587909111
3316,Ddx5,0.0004697508189175056
5189,Got1,0.00046973667923755867
3856,Egln2,0.0004697230211114854
3460,Dlg4,0.00046956335960498234
2217,Cdk12,0.0004694810331174947
818,Ap3m1,0.0004694111594018335
5595,Hectd3,0.00046940182459091545
2668,Cnot11,0.000469217510311754
4672,Flot2,0.000469032342172521
4316,Fam169a,0.0004689928976725801
2066,Ccnt1,0.00046881790354300247
249,Acadvl,0.0004687677628904049
3083,Cwc25,0.0004684085551053948
3494,Dmtn,0.0004683919970154774
398,Adck2,0.0004683664479748677
4026,Enpp5,0.00046826585903626274
2182,Cdca4,0.00046821068000982096
5222,Gpkow,0.00046801121509614565
4578,Fen1,0.0004679968713165886
326,Actr2,0.00046799535136050034
3052,Ctsl,0.0004679010604621844
3599,Dohh,0.0004678511176924267
4251,Fahd1,0.00046757446936346715
1545,Bod1l,0.00046694980842259593
4179,Evi5,0.0004667851529540437
4782,Frs2,0.0004667765188168914
4398,Fam45a,0.00046670018177135785
2390,Cfl2,0.00046659441832814174
5236,Gpr137,0.00046654947110349315
1869,Cbfa2t2,0.00046650435576501463
1499,Birc2,0.0004663419471334139
1890,Cbx5,0.0004661054644133463
4989,Gde1,0.00046596779129412844
2408,Chchd1,0.00046560872324094847
287,Acot8,0.000465597601862901
2253,Cdkn2d,0.00046489686026940087
3724,Dync1h1,0.0004647390143837022
1207,Atp5o,0.00046455706221148135
3927,Eif6,0.0004642765688769796
231,Abraxas2,0.0004639290946913306
3621,Dph6,0.00046375540282986375
262,Acd,0.0004637343380732711
1603,Bsdc1,0.0004637248410207849
1307,B4galt3,0.00046361252012474445
3524,Dnaja4,0.00046360312837451527
3870,Ehmt2,0.0004635258167822675
5441,Gtpbp8,0.0004634867834914838
5055,Gins4,0.00046344761084479144
4970,Gcc2,0.0004633671323527015
3396,Dhodh,0.00046322303749937396
5419,Gtf2f2,0.0004631367882567982
1367,Bag4,0.00046304724427304094
4407,Fam53c,0.00046287523846099787
3715,Dusp8,0.00046272836154678034
5424,Gtf2h5,0.00046266011817871236
3956,Eloc,0.0004624751667210175
5164,Gnptg,0.0004623473628770789
1016,Armc7,0.00046232803225564837
1180,Atp1b3,0.0004623214438728575
3102,Cyb561d2,0.0004619823440087133
3172,D5Ertd579e,0.0004616359570549097
3015,Ctcf,0.0004615847373251841
3931,Elavl1,0.00046109924334100454
587,Akt1s1,0.00046073440698005726
5168,Golga2,0.00046067488042700685
1926,Ccdc137,0.0004605124688533437
1446,Bcl7c,0.0004603886165181787
5382,Gsk3b,0.0004602157335764458
1576,Brd4,0.0004600315138292944
1604,Bsg,0.0004599853252042806
3448,Dkc1,0.00045955444516686055
3084,Cwc27,0.0004595068348813259
2951,Cry2,0.0004594618255069522
4824,Fxr1,0.00045945670790369797
3068,Cul2,0.0004594534423791047
807,Ap1s1,0.0004593045474178069
4046,Epb41l4aos,0.00045926435750296676
5258,Gpr180,0.00045915659714424167
4038,Ep300,0.0004591410198031844
3610,Dopey1,0.00045906725329476956
3877,Eif1ad,0.0004588114639045196
507,Ago3,0.00045763501045242676
3521,Dnaja1,0.00045755428887412996
5007,Gemin8,0.00045750602455121587
3366,Desi2,0.0004574156215241317
4290,Fam136a,0.00045737535635811255
2106,Cd2ap,0.0004573701157765286
5528,Haus2,0.0004573175184622477
5191,Got2,0.00045728447407645146
2485,Chst10,0.0004571822688287564
4663,Flad1,0.0004571610874168946
3696,Dusp11,0.0004570347995440952
1534,Bms1,0.00045687870326477744
2779,Commd8,0.0004568590013366853
1250,Atxn10,0.00045685659052379084
2546,Clcn3,0.00045675258341714646
4803,Ftsj1,0.0004567156538481472
4808,Fuca1,0.0004566873939806909
4864,Gabpb1,0.00045665336753264137
3428,Dicer1,0.0004566270142255201
3481,Dmac2,0.00045651571008701534
606,Aldh3a2,0.0004564922234557565
1418,Bcas2,0.00045646769896031585
3325,Ddx6,0.0004561746551033427
2690,Cntn1,0.0004557859979391712
3258,Dctn1,0.0004557473694719793
1326,BC022687,0.0004556482735487931
2773,Commd2,0.0004556157198667731
2410,Chchd2,0.0004553711139779638
2788,Cope,0.00045530164695153604
4125,Ermard,0.0004551964363141463
2413,Chchd5,0.000455154409942328
4929,Gar1,0.0004550944105398614
661,Ambra1,0.00045486967542488285
1490,Bicd1,0.0004547588876564995
4694,Fmr1,0.0004546325802943178
1623,Btf3l4,0.0004546190702862099
851,Aplp2,0.00045446125524883083
4852,G6pc3,0.0004543136049055945
91,AI314180,0.0004542884383831444
4271,Fam118b,0.0004541776220054139
1098,Asnsd1,0.00045386913220163324
1227,Atp6v1g1,0.000453629191735928
3904,Eif3j1,0.0004533269661763749
5425,Gtf2i,0.00045332469713670715
2992,Csnk2a1,0.0004532454865552371
5373,Grwd1,0.00045322348060535715
2160,Cdc34,0.00045309564791503514
2963,Cryl1,0.000452947665001694
3275,Ddb1,0.000452702946263016
100,AI597479,0.00045249537862422856
5381,Gsk3a,0.0004524767039752793
476,Afdn,0.000452301306040219
2237,Cdk7,0.00045211570903652687
3944,Ell,0.0004520487320530577
2675,Cnot8,0.000451954723665972
550,Ak3,0.0004519060357033181
2888,Cpt1c,0.00045189243736454927
3901,Eif3g,0.0004518795485645815
5435,Gtpbp1,0.00045171927441076316
3906,Eif3k,0.0004515601558760854
2091,Cd151,0.0004515305601151263
710,Ank2,0.000451505312628984
549,Ak2,0.0004512984933433659
3809,Eef1d,0.00045121433295219725
4185,Ewsr1,0.00045114215893251117
3996,Emsy,0.0004508741813600213
1138,Atg13,0.0004508465582962509
3691,Dus2,0.00045072871973793685
763,Anks1b,0.00045068592651276303
3199,Dapk3,0.0004505327037694341
4435,Fam96a,0.0004504961598026384
2778,Commd7,0.0004503207991563417
5101,Glod4,0.00045012299276018196
911,Arglu1,0.00045010759158527354
634,Alkbh1,0.0004496513560428777
4615,Fgfr1op2,0.0004495543195457985
5141,Gnb5,0.0004493315148119668
974,Arhgef9,0.0004491671108261155
2843,Cox7a2,0.0004487651359642955
2166,Cdc42bpa,0.00044831324574412296
2839,Cox6b1,0.0004480865943526564
1321,BC005537,0.0004480544102787593
1602,Bscl2,0.00044784779682817985
3376,Dgcr6,0.000447646828633403
3894,Eif2s3y,0.00044761784028319825
3964,Elp2,0.00044731866225897714
483,Afg3l2,0.0004472883193254283
3902,Eif3h,0.00044725564117214004
5217,Gpd1l,0.0004471074283064442
3103,Cyb5a,0.00044708217488495283
4374,Fam220a,0.0004469319578449175
3177,Daam1,0.00044691259770339957
4847,Fzr1,0.00044672356516923476
4956,Gba2,0.0004466346898205283
2796,Cops6,0.00044639778354519646
1160,Atn1,0.0004462026390553091
399,Adck5,0.0004455980348709311
235,Acaa1a,0.00044542350737523115
1494,Bicral,0.0004450740143204696
2804,Coq10b,0.0004449928286631203
2071,Ccpg1,0.0004449314541203116
4933,Gars,0.0004448040121822167
192,Abce1,0.00044470261914979176
4274,Fam120b,0.00044456529112017865
511,Agpat3,0.00044446748210348857
3280,Ddi2,0.0004443433403256313
3206,Dazap1,0.0004443232195868692
3297,Ddx19b,0.0004443225526372788
2414,Chchd6,0.0004442656279641739
3281,Ddit3,0.0004441689719100935
2780,Commd9,0.00044402772556842603
3920,Eif4g2,0.00044396689253589584
1462,Becn1,0.00044396153436923483
1956,Ccdc181,0.00044391363418028597
3081,Cwc15,0.00044389491252158956
518,Agtpbp1,0.00044384134957966713
3561,Dnal1,0.0004434656117182327
233,Abtb1,0.0004434444595418084
1399,Bbs1,0.00044341087364429676
1123,Atcay,0.0004433918922737342
4969,Gcc1,0.0004433022887784948
2216,Cdk11b,0.0004432095947238475
2455,Chn1,0.0004429990700234706
2777,Commd6,0.0004429986424242768
1279,Azin1,0.00044297066963006613
3043,Ctr9,0.0004428744283461527
2538,Clasp2,0.0004428480831498468
4018,Enoph1,0.00044270476331651875
5542,Hbp1,0.000442525721931071
5023,Gga3,0.00044248057546931134
3890,Eif2d,0.0004424501067464471
1830,Cars2,0.0004424303207812794
3726,Dync1i2,0.00044242794891392135
3674,Dtd1,0.000442310880620748
3162,D10Jhu81e,0.0004422835021236979
641,Alkbh8,0.00044218059647856513
327,Actr3,0.00044216189893870174
2501,Chuk,0.0004421580365607516
984,Arih1,0.0004420623694941611
3926,Eif5b,0.0004420349094618467
1428,Bckdk,0.0004419967469039071
4802,Fto,0.00044199463230271667
2309,Cenpt,0.00044196504973180656
2597,Cln3,0.0004419153338291649
3891,Eif2s1,0.00044181452250984914
4515,Fbxo22,0.0004415909773153805
1551,Bop1,0.00044154373775637
532,Ahsa1,0.00044153271980563026
4320,Fam171b,0.00044141659509915727
199,Abhd10,0.000441383315674355
3977,Emc8,0.0004413670377116126
2079,Ccsap,0.0004412267831203255
4806,Fubp1,0.0004410399250757784
2720,Cog7,0.0004410146528998022
1544,Bod1,0.00044075719728762174
5427,Gtf2ird2,0.0004405398594528213
2258,Cdpf1,0.00044053188869069333
142,Aagab,0.0004404660891555319
4272,Fam120a,0.0004403046142873454
912,Arhgap1,0.0004403026205251355
4836,Fyttd1,0.0004402536456136613
3532,Dnajb4,0.0004400855188286801
4445,Fance,0.0004397777805710401
3454,Dld,0.0004397410515572492
491,Agap3,0.00043973390647421436
5434,Gtf3c6,0.00043960196970409536
3457,Dlg1,0.0004395517779631986
3620,Dph5,0.00043946190579485583
1077,Asb6,0.00043908933158618633
2231,Cdk5r1,0.00043898656010421717
1435,Bcl2l1,0.0004388940486755533
470,Aebp2,0.00043884386110906617
4404,Fam50a,0.00043882897150649395
2831,Cox19,0.0004388233796256445
4473,Fau,0.0004387520782339607
4658,Fkbp8,0.00043855901475856876
3918,Eif4enif1,0.00043840559213816
3234,Dcaf7,0.00043830299157584607
4028,Ensa,0.0004381932731472523
1291,B3gat3,0.00043814328389609397
2411,Chchd3,0.0004380618857033515
3261,Dctn4,0.0004379834272322093
1778,Cap1,0.00043797777648725
3921,Eif4g3,0.00043783115776088613
3374,Dgcr14,0.0004374428742651271
3203,Dars2,0.0004374332958353576
3213,Dbn1,0.0004374222793901621
1172,Atp13a3,0.0004373995736260994
4633,Fibp,0.0004373721710263655
2676,Cnot9,0.00043724778923972835
4098,Ercc1,0.00043708684219350346
1252,Atxn2,0.0004370632784042874
1242,Atpif1,0.00043697201906152096
3660,Drosha,0.00043693892958824486
1591,Brix1,0.00043693150496112304
3751,E2f3,0.0004367945348380331
4622,Fh1,0.0004367453737748251
4858,Gabarap,0.00043666178303847957
2606,Clpp,0.0004365047994328306
5044,Gigyf2,0.0004364432344541459
4116,Eri3,0.00043602299355378476
2907,Creb3,0.00043595237042690093
1037,Arpc5l,0.00043593098479855646
4189,Exo5,0.00043590933328658675
591,Alad,0.000435781156982188
723,Ankrd11,0.0004355135913981708
3730,Dync2li1,0.00043535445990658156
5204,Gpatch2l,0.00043517415830226337
5456,Guf1,0.00043508174320718105
1144,Atg3,0.00043508125679169276
3692,Dus3l,0.0004348035650772534
280,Acot13,0.0004346582862565092
1790,Capn7,0.0004346418490221832
5142,Gne,0.0004344677993528143
5467,Gzf1,0.00043419365886804333
153,Aasdhppt,0.0004341922153204285
540,Aig1,0.0004341498434058059
1369,Bag6,0.00043366830053123494
1306,B4galt2,0.00043350123284172646
4851,G3bp2,0.00043333459694602056
3410,Dhx30,0.0004333213201297277
439,Adipor1,0.00043312090923690484
1218,Atp6v0e,0.0004328163791345468
4497,Fbxl2,0.0004326039596121385
1103,Asphd1,0.0004323916929259351
569,Akap8,0.00043238357053974386
755,Ankrd54,0.00043219319263384723
2671,Cnot4,0.00043217771796258636
1557,Bpgm,0.0004321686618169234
5012,Gfm1,0.00043212758412806735
5610,Herc1,0.0004318612402072132
3269,Dcun1d5,0.0004317642215292532
61,AC157554.2,0.000431657524321891
2900,Crat,0.00043156737087301437
2264,Cds2,0.0004315446814444323
82,AC165953.2,0.00043145896884396644
3615,Dpf2,0.0004311584373950448
1078,Asb7,0.00043084845416749496
1578,Brd8,0.00043084788376061096
1875,Cbll1,0.0004307373440086742
1008,Arl8b,0.0004305910877098815
1894,Cby1,0.0004305724581404161
900,Arf6,0.000430264339937176
1725,Cacul1,0.00043012413464064644
5548,Hccs,0.00043004015494246193
3187,Dad1,0.00042990963914032565
1035,Arpc4,0.0004298846181366927
2436,Chic2,0.00042973455311148736
4504,Fbxl6,0.00042964661146554335
2281,Celf1,0.0004295606293815568
4937,Gas2l1,0.0004293631970342592
729,Ankrd16,0.00042915652925772996
2993,Csnk2a2,0.00042897998215892105
1208,Atp5s,0.0004289299818271023
1155,Atl1,0.0004289077005270016
5202,Gpatch11,0.0004288293527311474
2162,Cdc37,0.0004283247766951184
1484,Bhlhb9,0.00042814709660159644
834,Apbb1,0.00042807077168336224
4461,Farsb,0.0004280161563568107
5196,Gpalpp1,0.00042776830939425753
276,Aco2,0.00042771929417278
2222,Cdk17,0.00042761957714986876
812,Ap2b1,0.0004273779478907356
2678,Cnppd1,0.00042731442501606795
1253,Atxn2l,0.0004270857286746652
841,Apex1,0.0004269334187408276
2336,Cep63,0.0004268762776407846
1275,Axin1,0.00042684558168030334
2915,Crebrf,0.0004267553454755525
248,Acadsb,0.00042668974048809923
4984,Gcsh,0.00042643381565326627
3880,Eif2a,0.0004263866874299511
1471,Bet1l,0.00042620445860349965
4575,Fem1a,0.00042612181541974915
4815,Fus,0.000425929713587119
2589,Clip3,0.00042585800847902975
922,Arhgap21,0.000425754272670087
5320,Grcc10,0.0004256868440565277
3903,Eif3i,0.0004256128761288716
4258,Fam104a,0.0004255600327319458
3914,Eif4e2,0.0004255376793767913
256,Acbd3,0.00042547351653281814
4654,Fkbp4,0.000425435827979756
2512,Cinp,0.00042541408742856855
4220,Eya3,0.0004250907307656173
1371,Bahd1,0.0004250754667632546
3397,Dhps,0.0004250520633134119
5201,Gpatch1,0.0004248739468541698
2250,Cdkn2aipnl,0.0004247072797259138
1419,Bcas3,0.0004245794576074279
5432,Gtf3c4,0.0004244798292335409
3971,Emc10,0.00042444345359802913
5004,Gemin5,0.0004244014999777863
630,Alg9,0.0004242875511226797
5433,Gtf3c5,0.0004240517083698387
2607,Clptm1,0.0004240338093733957
1125,Ate1,0.0004239986844717321
3808,Eef1b2,0.00042333836545584727
2844,Cox7a2l,0.0004230433944035452
3224,Dcaf11,0.00042302099219834044
4371,Fam219a,0.000422897746003617
1582,Brf2,0.0004228157664469183
718,Ankle2,0.00042269707923642936
3202,Dars,0.0004226605326817191
3452,Dlat,0.00042265394464239766
828,Ap5s1,0.0004226330501076782
5181,Gon4l,0.000422590677478402
1616,Btbd2,0.0004221963492628435
3320,Ddx54,0.00042214212536754276
2406,Champ1,0.0004220087789807685
3584,Dnttip2,0.0004219554393160953
2714,Cog1,0.0004219315289514508
5549,Hcfc1,0.0004214564099287941
1449,Bclaf1,0.0004207209388297306
